Clint Eastwood,2
Clowns,4
Cocaine,6
Cockroaches,3
Coconuts,1
Cold Pizza,1
Communists,4
Commuting,5
Computer Hackers,4
Computers,8
Confucius,2
Conspiracy Theories,4
Construction Workers,4
Corn On The Cob,1
Corvettes,8
Count Dracula,2
Country Music,9
Cow-Pies,1
Crazy Horse,9
Creamed Corn,1
Crystal Balls,8
Cuba,7
Cults,4
Custer's Last Stand,9
Dandruff,6
Danielle Steel,2
Danny DeVito,2
Dark Alleys,7
Darth Vader,2
Dating,0
David Letterman,2
Daytime TV,9
Death Valley,7
Deer Hunting,5
Demi Moore,2
Democrats,4
Denzel Washington,2
Detroit,7
Diamonds,8
Discos,0
Discovering America,7
Disneyland,7
Divorce,9
Doctors,4
Doing The Dishes,6
Dolly Parton,2
Dr. Kevorkin,2
Dr. Seuss,2
Driving Off A Cliff,5
Duct Tape,8
E-Mail,9
Ear Wax,6
Earthquakes,5
Earwigs,3
East Coast,7
Eddie Murphy,2
Eleanor Roosevelt,2
Electric Eels,3
Electricity,8
Elephants,3
Elizabeth Taylor,2
Elvis Presley,2
Emily Dickinson,2
Ernest Hemingway,2
Europe,7
Exorcism,9
Eyes,8
Falling Down,5
Family Reunions,0
Family Vacations,0
Family Values,9
Fast Food,1
Feathers,3
Feminists,4
Festering Wounds,6
Fidel Castro,2
Firefighters,4
Firestorms,8
Fireworks,8
First Man On The Moon,2
Flipper,8
Fly Fishing,5
Flying Monkeys,3
Forest Fires,5
Fort Knox,7
Fourth Of July,0
Frank Lloyd Wright,2
Frank Sinatra,2
Freckles,6
Freedom,9
French Wines,1
Fresh Water Pearls,1
Friction,8
Fund Raising,4
Funerals,0
Fur,6
Fuzz,6
Gall Bladder,6
Gang Members,4
Garrison Keillor,2
Garth Brooks,2
Geishas,9
Gen. George S. Patton,2
Genetic Engineering,8
George W. Bush,2
George Washington,2
Georgia O'Keeffe,2
Getting A Hug,0
Ghost Towns,7
Ghosts,3
Giant Squid,3
Gila Monsters,3
Gingko Trees,8
Ginseng,6
Girl Scouts,4
Girlfriends,4
Giving A Hug,0
Glaciers,7
Glazed Donuts,1
Global Warming,6
Going To Church,0
Going To Grandma's,0
Going To School,0
Going To The Dentist,6
Going To The Gym,0
Gold Chains,8
Goldfish,3
Golf-Ball-Sized Hail,5
Grace Kelly,2
Graffiti,6
Grass Skirts,8
Grave Robbers,4
Gravity,9
Greenpeace,4
Gym Teachers,4
Hair Transplants,6
Hairballs,8
Halloween,0
Hand Grenades,8
Handcuffs,8
Handguns,8
Hangnails,6
Having A Baby,0
Having An Operation,6
Hawaii,7
Helen Keller,2
Hiccups,6
High School Football,5
High School Reunions,0
Hillary Rodham Clinton,2
Hiroshima,7
HMOs,4
Hockey,5
Hollywood,7
Homeless Shelters,7
Homer Simpson,2
Homework,9
Hooligans,4
Horseback Riding,5
Hot Lava,6
House Guests,0
Hummingbirds,3
Humphrey Bogart,2
Icebergs,8
In A Coma,6
Incense,6
India,7
Indiana Jones,2
Industrial Revolution,9
Infomercials,4
Inside The Sun,9
Intellectuals,4
Ireland,7
Israel,7
Italy,7
Jack Nicholson,2
Jack The Ripper,2
Jackie Chan,2
Jacques Cousteau,2
Jamaica,7
James Bond,2
James Dean,2
Japan,7
Japanese,9
Jelly Beans,1
Jennifer Lopez,2
Jerry Springer,9
Jesse Jackson,2
Jesse Ventura,2
Jim Carrey,2
Jimmy Stewart,2
Joan Of Arc,2
Jodie Foster,2
John F. Kennedy,2
John Glenn,2
John Philip Sousa,2
John Travolta,2
Judge Judy,2
Julia Roberts,2
Junk Mail,9
Jupiter,9
Katherine Hepburn,2
Keanu Reeves,2
Killer Whales,3
Kilts,8
King Arthur,2
King Henry VIII,2
Knock-Knock Jokes,8
Labor Unions,4
Large Mouth Bass,3
Las Vegas,7
Lawyers,4
Leaf Blowers,8
Leather,8
Leeches,3
Lemons,1
Lenin's Tomb,9
Leonardo Da Vinci,2
Lightning,8
Loan Sharks,4
Lobster,3
Local Police,4
Log Cabins,7
Lollipops,1
London,7
Looking For A Job,4
Los Angeles,7
Losing Your Job,6
Lucille Ball,2
Machine Guns,8
Mad Cow Disease,6
Madame Curie,2
Madonna,2
Magic Tricks,8
Mahatma Gandhi,2
Manhattan,7
Mardi Gras,0
Marilyn Monroe,2
Mark Twain,2
Marriage,0
Mars,7
Martha Stewart,2
Martin Luther King,2
Meat Cleavers,8
Meatloaf,1
Meg Ryan,2
Mel Gibson,2
Men,4
Men In Black,9
Meryl Streep,2
Mexico,7
Mice,3
Michael Jackson,2
Michael Jordon,2
Michelangelo,2
Michelle Pfeiffer,2
Microsoft,4
Midlife Crisis,9
Mike Tyson,2
Miles Davis,2
Milk,1
Milk Duds,1
Mirrors,8
Mold,6
Money,9
Morticians,4
Mosquitoes,3
Motorcycles,8
Mount Rushmore,7
MTV,9
Mud,6
Mudslides,6
Muhammad Ali,2
Musicals,9
My 16th Birthday,0
My Bank Account,9
My Bathroom,7
My Bedroom,7
My Body,6
My Boss,2
My Dreams,9
My Family,4
My First Kiss,9
My Friends,4
My Future,9
My Hair,6
My High School Prom,0
My Job,9
My Love Life,9
My Mind,9
My Neighborhood,7
My Past,9
My Personality,9
My Refrigerator,8
Napoleon Bonaparte,2
NASCAR,5
Neil Simon,2
New Orleans,7
New Shoes,8
New York City,7
Niagara Falls,7
Nicholas Cage,2
Ninjas,4
Nobel Peace Prize,9
Noisy Neighbors,4
Normal Rockwell,9
Nuclear Power Plants,7
NYPD,4
Oil Spills,6
Olive Oil,1
On-Line Shopping,8
Oprah Winfrey,2
Oral Surgery,6
Oranges,1
Oxygen,6
Pablo Picasso,2
Parenting,0
Paris,7
Paying Bills,9
Paying Taxes,9
Penguins,3
Picking Your Nose,6
Pigeons,3
Pigs,3
Piranha,3
Pirates,3
Pit Bulls,3
Plane Crashes,9
Plastic,8
Playing Chess,5
Poison Ivy,6
Pokemon,3
Pond Scum,3
Poodles,3
Popcorn,1
Porsche Boxster,9
Postal Workers,4
Power Tools,8
Prince Charming,2
Princess Di,2
Pro Wrestling,5
Psychiatrists,4
Psychics,4
Public Radio,9
Puff Daddy,2
Pulling Weeds,5
Pumping Iron,6
Pushups,8
Pyramids,8
Quentin Terantino,2
Quicksand,6
Ragweed,6
Rain,5
Rainbows,8
Rappers,4
Reading A Good Book,9
Recreational Vehicles,5
Recycling,8
Red Raspberries,1
Rednecks,4
Redwood Forests,7
Reggae Music,9
Regis Philbin,2
Remote Controls,8
Republicans,4
Richard Nixon,2
Robert DeNiro,2
Road Kill,5
Road Trips,5
Robin Williams,2
Rock And Roll,9
Rock Concert,0
Rocket Scientists,4
Rocky Mountains,7
Rolling The Car,5
Roman Numerals,9
Romeo And Juliet,9
Root Beer Floats,1
Rosa Parks,2
Rosie O'Donnell,2
Rubber Gloves,8
Running A Marathon,5
Rush Limbaugh,2
Russia,7
Rust,8
Saddam Hussein,2
Sailors,4
Salads,1
Salsa Dancing,5
Salvador Dali,2
Samuel L. Jackson,2
Saturday Cartoons,9
San Francisco,7
Saturn,9
Scavenger Hunt,8
Scene Of The Crime,7
Schindler's List,9
Science Fair Projects,8
Science Fiction,9
Screeching,6
Sean Connery,2
Shania Twain,2
Sharks,3
Shopping Mall,7
Silk,8
Silly Putty,8
Skateboarding,5
Skiing,5
Skinheads,4
Skunks,3
Skydiving,5
Sleeping Pills,6
Slivers,8
Sloppy Joes,1
Smithsonian Institution,7
Snakes,3
Snow,5
Social Security,4
Socks,8
South Africa,7
South Park,9
Soy Sauce,1
Spam,9
Speeding Tickets,5
Spiders,3
Spike Lee,2
Spilled Milk,6
Spit,6
Spontaneous Combustion,6
Sport Utility Vehicles,5
Sports Channels,5
Star Fruit,1
Starry Night,9
State Fair,0
Steak And Potatoes,1
Stephen King,2
Steve Martin,2
Steven Spielberg,2
Stonehenge,7
Strawberry Shortcake,1
Stubbed Toes,6
Stunt People,4
Summer Camp,0
Sunday Drivers,5
Superman,2
Supermodels,4
Surfing The Net,5
Sushi,1
Swiss Bank Accounts,7
Swiss Chocolate,1
Swiss Cheese,1
Taking A Bath,6
Talk Radio,9
Teachers,4
Telemarketers,4
Televangelists,4
Television,9
Telling The Truth,9
Terrorist Attack,9
Thanksgiving Day,0
The 1920s,9
The 1950s,9
The 1960s,9
The 1970s,9
The 1980s,9
The 21st Century,9
The Academy Awards,9
The Beach,7
The Beatles,9
The CIA,4
The Cold War,9
The Common Loon,3
The Dallas Cowboys,9
The Dump,7
The Eiffel Tower,7
The Electric Chair,9
The End Of The World,9
The Everglades,7
The Far Left,4
The Far Right,4
The FBI,4
The First Day Of School,0
The French Riviera,7
The Godfather,9
The Grand Canyon,7
The Grateful Dead,9
The Great Chicago Fire,9
The Great Depression,9
The Green Bay Packers,9
The Gulf War,9
The Indy 500,5
The Internet,7
The IRS,4
The JFK Assassination,9
The KKK,4
The Land Of Oz,7
The Little Mermaid,9
The Mafia,4
The Marx Brothers,9
The Metric System,9
The Midwest,7
The Milky Way,9
The Mississippi River,7
The National Enquirer,9
The New York Yankees,9
The NRA,4
The Ocean,7
The Old Man And The Sea,9
The Olympics,5
The Opera,9
The Ozone Layer,9
The Pentagon,7
The Pyramids,7
The Renaissance,9
The Rolling Stones,9
The San Andreas Fault,5
The South,7
The Statue Of Liberty,9
The Super Bowl,0
The Supreme Court,4
The Three Tenors,9
The Titanic,9
The Universe,9
The Vatican,7
The Vietnam Memorial,7
The Williams Sisters,9
The Wright Brothers,9
The YMCA,0
Thomas Edison,2
Thunder,9
Tibet,7
Ticks,3
Tidal Waves,8
Tiger Woods,2
Toasted Marshmallows,1
Toasters,8
Tobacco Companies,4
Toes,8
Tom Cruise,2
Tom Hanks,2
Top Of A Rollercoaster,7
Tornadoes,3
Toys,8
Trailer Parks,7
Trampolines,5
Tree Huggers,4
Truck Stops,5
Tyrannosaurus Rex,2
Underwear,8
United Nations,4
Vacations,0
Vampires,3
Victorian England,7
Video Games,5
Vietnam,7
Vincent Van Gogh,2
Violins,8
VW Beetles,3
Waco,7
Wall Street,7
Walt Disney,2
Warts,6
Watching Football,5
Water Parks,7
Waterbeds,8
Waterfalls,5
Watermelons,1
Weapons Dealers,4
Weddings,0
Wheat,1
Wheel Of Fortune,9
Whipped Cream,1
Whips,8
Whoopie Goldberg,2
Will Smith,2
William Shakespeare,2
Wimbledon,5
Windsurfing,5
Wine Tasting,6
Winning The Lottery,5
Witch Hunts,4
Women,4
Women's Soccer,5
Wood Chippers,8
Woodstock,7
Woody Allen,2
Worms,3
X-Ray Vision,8
X-Rays,8
Yellowstone Park,7
Zen,9
Zucchini,1
A Cabin In The Woods,7
A Can Of Worms,3
A Few Good Men,4
A Fool & His Money,9
A French Maid,2
A Hole In One,8
A Little White Lie,9
A Million Dollars,9
A Mummy,2
A Ringing In My Ears,6
A Spare Tire,8
Abbot & Costello,9
Adam & Eve,9
Alan Greenspan,2
AM & FM,9
Amsterdam,7
Ancient Rome,7
Anna & The King,2
Anna Kournikova,2
Anthrax,6
Antiques Roadshow,9
Antony & Cleopatra,2
Apples & Oranges,1
Aristotle,9
Arm & A Leg,8
Armadillo,3
Arnold Schwarzenegger,2
Aroma Therapy,6
Arsenic & Old Lace,9
Assault & Battery,6
Bagels And Lox,1
Ball & Chain,8
Ballroom Dancing,5
Barbie & Ken,9
Baseball,5
Batman & Robin,9
Bats & Balls,8
BB Guns,8
Beanbag Chairs,8
Beauty & The Beast,9
Beavis & Butt-Head,9
Bed & Breakfast,7
Beer & Pretzels,1
Being & Nothingness,9
Bells & Whistles,8
Bert & Ernie,9
Big Bird,9
Bill & Ted,9
Billy Crystal,2
Black Cats,3
Black Licorice,1
Black Lingerie,8
Blackouts,6
Blood & Tears,9
Blue Velvet,9
Boardwalk & Park Place,7
Body & Soul,9
Body Snatchers,4
Bodybuilders,4
Bonnie & Clyde,2
Bora Bora,9
Bow & Arrows,8
Bowling,5
Bread & Water,1
Breaking & Entering,9
Bride & Groom,9
Brooks & Dunn,9
Brothers & Sisters,9
Bulls & Bears,9
Bumper Cars,8
Burger & Fries,1
Buttons & Bows,8
Calvin & Hobbs,9
Camelot,7
Carlos Santana,2
Carrot & A Stick,1
Cat & Mouse,9
Catherine Zeta-Jones,2
Cats & Dogs,3
Catsup & Mustard,1
Cauliflower,1
Caviar,1
Chain Link Fences,8
Charles & Diana,2
Chat Rooms,0
Chips & Dip,1
Chips & Salsa,1
Chutes & Ladders,8
Circus Peanuts,8
Cleveland,7
Cloned Sheep,3
Cockles & Mussels,3
Colin Powell,2
Comic Books,8
Convenience Stores,7
Cops & Robbers,9
Corn Fields,7
Corned Beef & Cabbage,1
Corrugated Cardboard,8
Cottage Cheese,1
Coughing & Sneezing,6
Cowboys,4
Cowboys & Indians,9
Crabs,3
Crash & Burn,9
Cream & Sugar,1
Crime & Punishment,9
Cup & Saucer,8
Curds & Whey,1
Currier & Ives,9
Cut & Curl,6
D-Day,0
Dallas & Fort Worth,7
David & Goliath,9
Day Care Centers,7
Death & Dying,9
Death & Taxes,9
Dinner & A Movie,0
Doctors & Dentists,4
Dodo Birds,3
Dog Days,9
Doing The Hokey-Pokey,9
Dollars & Cents,9
Double Thick Malts,1
Dr. Evil,2
Dr. Jekyll & Mr. Hyde,9
Dr. Laura,2
Drew Barrymore,2
Drew Carey,2
Drinking & Driving,5
Drunk Drivers,4
Dumb Blonde Jokes,6
Dungeons & Dragons,9
Dustin Hoffman,2
Ebony & Ivory,9
Eggplant,1
Emergency Rooms,7
Exterminators,4
Fairies,3
Faith Hill,2
Fame & Fortune,9
Fat,6
Fear & Loathing,9
Ferdinand & Isabella,2
Fertilizer,1
Field & Stream,5
Fish & Chips,1
Flannel Shirts,8
Flash Floods,5
Florence Nightengale,2
Flowers & Candy,1
Folk Music,9
Food & Shelter,8
Food Poisoning,6
Foot & Mouth,6
Forever & Ever,9
Fortune Cookies,1
Freaks & Geeks,9
Fred & Ginger,9
Fred & Wilma,2
Fred Flintstone,2
Friends & Family,0
Frisbees,8
Frog & Toad,9
Gardening,5
George & Jane,9
Gettysburg,7
Ghosts & Goblins,9
Gilligan's Island,9
Ginger & Mary Ann,2
Giraffes,3
Go Karts,5
Going On A Cruise,0
Gold & Silver,9
Good & Plenty,6
Goose & The Gander,9
Gourmet Coffee Shops,7
Grease,9
Grease & Grime,9
Haiku,9
Hammer & Nails,8
Hammer & Sickle,8
Hang Gliding,5
Hansel & Gretel,9
Hard Boiled Eggs,1
Harrison Ford,2
Harry Potter,9
Harvard & Yale,9
Hawks & Doves,3
Head Lice,6
Heart & Soul,9
Heaven & Hell,7
Herb Gardens,7
Here & There,9
Hills & Valleys,7
Hip Hop,9
Hit & Run,5
Hollywood & Vine,9
Hook & Ladder Trucks,8
Hootie & The Blowfish,9
Horse & Cart,9
Hospital Gowns,8
Hotels & Motels,7
House & Home,9
Howard Stern,2
Husbands & Wives,4
Ice & Snow,5
In The Doghouse,7
Irrational Fears,6
Jenna & Barbara,2
John Wayne,2
Johnny Depp,2
Jonah & The Whale,9
Junkyard Dogs,3
Jurassic Park,9
King Tut,2
Kiss & Tell,9
Knife & Fork,8
Knitting Needles,8
Lady & The Tramp,9
Lance Armstrong,2
Lassie,9
Last Night,9
Last Will & Testament,9
Laurel & Hardy,9
Laverne & Shirley,9
Law & Order,9
Leather & Lace,8
Lemon & Lime,1
Lemon Meringue Pie,1
Lethal Injection,6
Lewis & Clark,2
Liberty & Justice,9
Linguine With Clam Sauce,1
Lions & Tigers,9
Liposuction,6
Liver And Onions,1
Loch Ness Monster,2
Lock & Key,9
Lock & Load,9
Looney Tunes,9
Love & Marriage,9
Lox & Bagels,1
Lucy & Desi,2
M & M's,1
Macaroni & Cheese,1
Mae West,2
Maggots,3
Maple Syrup,1
Marlon Brando,2
Matzo Balls,8
Maui,7
Maximum Security Prison,7
Me & My Shadow,9
Meat & Potatoes,1
Meat Markets,7
Mensa High IQ Society,4
Mickey & Minnie,9
Migraine Headaches,6
Milk & Cookies,1
Milwaukee,7
Minneapolis & St. Paul,7
Mom & Apple Pie,1
Mom & Pop,9
Mom's Cooking,1
Monitor & The Merrimac,9
Monkeys,3
Moon & The Stars,9
Mount Vesuvius,7
Mutual Funds,8
My Father,2
My Life,9
My Memories,9
My Mother,2
NASA,4
Nashville,7
New Yorkers,4
Nirvana,9
North & South Dakota,7
Nosebleeds,6
*NSYNC,9
Nuts & Bolts,8
Odds & Ends,8
Oil & Filter,6
Oil & Vinegar,6
Old Age,6
Ordinary People,4
Pail & Shovel,8
Panning For Gold,9
Paul McCartney & Wings,2
Peace & Love,9
Peace & Quiet,9
Peaches & Cream,1
Peanut Butter & Jelly,1
Peanuts & Popcorn,1
Pebbles & Bamm-Bamm,9
Pencil & Paper,8
Penn & Teller,2
Pez Dispensers,8
Phone & Fax,9
Pineapple,1
Pink Flamingos,3
Pins & Needles,6
Playing Golf,5
Pole Vaulting,5
Pomp & Circumstance,0
Porcupines,3
Pork & Beans,1
Power & Glory,9
President Bush,2
Pride & Prejudice,9
Queen Elizabeth II,2
R & B,9
R & D,9
R & R,9
Raves,0
Reading & Writing,9
Regis & ...,9
Rice & Beans,1
Rice Krispies Treats,1
Richard Simmons,2
Rio De Janeiro,7
Road Rage,5
Robin Hood,2
Rock & Roll,9
Rod & Reel,8
Rogers & Hammerstein,9
Rope Burns,6
Rusty Nails,8
Salt 'N Pepa,1
Salt & Pepper,1
Sand & Surf,5
Sandra Bullock,2
Scented Candles,8
Shake & Bake,1
Shave & A Haircut,6
Shipwrecks,8
Sigmund Freud,2
Sin & Redemption,9
Sitcoms,9
Skin & Bones,8
Slash & Burn,9
Slasher Films,9
Slice & Dice,8
Slip & Fall,5
Slobodan Milosevic,2
Smith & Wesson,8
Smoke & Mirrors,9
Snips & Snails,3
Snoopy & The Red Barron,9
Space & Time,9
Spiders & Snakes,3
Spit & Polish,6
Stalactites & Stalagmites,8
Stamp Collecting,8
Stanley & Livingston,9
Stars & Stripes,9
Sticks & Stones,8
Stocks & Bonds,9
Stop Signs,8
Strained Peas,1
Street Mimes,4
Stretch Limos,4
Strip Malls,7
Sugar & Spice,1
Suit & Tie,9
Sumo Wrestlers,4
Surf & Turf,5
Surprise Parties,0
Tarred & Feathered,9
Tarzan & Jane,9
Tattoo Parlors,7
Tea & Crumpets,1
The 1990s,9
The Atlantic & Pacific,7
The Big Dipper,9
The Birds & The Bees,3
The Chicken & The Egg,9
The Dalai Lama,2
The Dixie Chicks,4
The Graveyard Shift,9
The Great Barrier Reef,7
The Great Wall Of China,7
The Ice Age,9
The Judge,2
The Mounties,4
The North Pole,7
The Princess & The Pea,9
The Scarlet Letter,9
The Symphony,9
The Three Stooges,9
The U.S. Constitution,9
The Young & The Restless,9
Thelma & Louise,9
Three Men & A Baby,4
Thunder & Lightning,9
Timbuktu,7
Time Travel,9
Timothy McVey,2
Tom & Jerry,9
Tony Blair,2
Track & Field,5
Tractors,8
Treasure Hunting,5
Trekkies,4
Trinidad & Tobago,7
Truth & Justice,9
Turkey & Stuffing,1
Tyra Banks,2
Umbrella Drinks,8
Urban Sprawl,7
Velcro,8
Venus & Mars,9
Viagra,6
Volcanoes,7
War & Peace,9
Washer & Dryer,8
Waxing The Floor,6
Weed & Feed,1
Weird Al Yankovic,2
Whips & Chains,8
White Collar Crime,4
Will & Grace,9
Working Out,5
Xena,9
Yin & Yang,9
Zippers,8
Zombies,3
4-H Clubs,0
A Blackberry,1
A Blind Date,0
A Broken Nose,6
A Comb-Over,8
A Damsel In Distress,9
A French Bakery,7
A Galaxy,9
A Genie,9
A Good Education,0
A Midnight Snack,1
A Miracle,9
A One-Horse Town,7
A Pool Boy,5
A Rump Roast,1
Acne,6
Action Figures,8
Acupuncture,6
Airplane Restrooms,7
Alaskan Pipeline,7
Alcoholism,6
Alimony,9
Almond Joy,1
Aluminum Siding,8
American Beauty,9
American Idol,9
An Autopsy,6
Anarchy,9
Angelina Jolie,2
Angels,4
Appalachians,7
Aretha Franklin,2
Avalanches,3
Baghdad,7
Barbra Streisand,2
Bette Midler,2
Big Bellies,3
Bill Cosby,2
Bird Flu,6
Black Eyed Peas,1
Black Widows,3
Blackmail,9
Boa Constrictor,3
Book Clubs,0
Boomerangs,8
Boston Strangler,2
Boston Tea Party,9
Botox,6
Bowling Balls,8
Box Cutters,8
Boys Night Out,0
Breast Implants,8
Broccoli,1
Bruce Lee,2
Budapest,7
Buffalo Soldiers,4
Bulging Biceps,6
Burger King,7
Butter,1
Cabin In The Woods,9
Calculus,9
Cameron Diaz,2
Cannibals,3
Car Insurance,9
Carrots,1
Cashmere Sweaters,8
Caterpillars,3
Central Park,7
Champagne,1
Chaps,4
Chick Flicks,9
Chicken Dance,5
Chicken Feed,1
Chicken,3
Chicks,4
Christopher Reeve,2
Christopher Walken,2
Cigars,8
Cinnamon Toast,1
Cleveland Indians,9
Clinical Depression,6
Coastal Erosion,5
Cockpit Recordings,8
Cocktail Parties,0
Conservatives,4
Corsets,8
Cowboy Boots,8
Cowgirls,4
Cream Puffs,1
Cream Rinse,6
Credit Cards,8
Crisis Centers,4
Crop Circles,8
Cross Dressing,6
Cucumbers,1
Dallas,7
Danny Glover,2
Desperate Housewives,9
Diane Keaton,2
Diet Pills,6
Dirty Dancing,9
DNA Testing,9
Domestic Partners,4
Don King,2
Donald Trump,2
Doomsday,9
Down Comforters,8
Dr. Phil,2
Dreams,8
Drive-In Movies,0
Drooling,6
Duck Decoys,3
Duckbill Platypus,3
EBay,7
Egg Rolls,1
Elvis Impersonators,4
Emeril LaGasse,2
Empire State Building,7
Energizer Bunny,9
Engineers,4
Enron,9
Evolution,3
Exchange Students,4
Facial Hair,6
Factory Work,4
Fangs,3
Farm Animals,3
Father's Day,0
FEMA,4
Fight Club,9
Fire Ants,3
Fire Hydrants,8
Fire-Eaters,3
Fireside Chats,0
First Born,9
Fjords,7
Flannel Sheets,8
Florida,7
Flounders,3
Flying Saucers,8
Flying Solo,5
Foam Rubber,8
Focus Groups,4
Fondue,1
Foreign Films,9
Four-Inch Heels,8
France,7
Fraternities,0
Free Clinics,6
Frogmen,3
Galactic Noise,9
Game Sanctuaries,7
Garage Sales,7
Garlic,1
Gas Prices,9
Gen. Douglas MacArthur,2
Gentlemen,4
Geronimo,9
Getting A Raise,6
Girls Night Out,0
Gladiators,9
Going Bald,6
Graham Crackers,1
Granite,8
Grass Huts,7
Graveyards,7
Gravy,1
Grease Monkeys,3
Greece,7
Green Acres,9
Greenhouse Effect,9
Grilled Cheese,1
Ground Zero,7
Group Therapy,0
Halftime Shows,0
Hamburgers,1
Hardware Stores,7
Hash,6
Hitchhikers,9
Home Alone,9
Home Run,5
Hospitals,4
Hostages,4
Hot Tub Parties,0
Hugh Grant,2
Hugh Hefner,2
Hula-Hoops,5
Hummers,8
Hurricane Katrina,9
Husbands,4
Idaho,7
Identity Crisis,9
Identity Theft,9
Illegal Aliens,4
Income Tax,9
Inflation,9
Injustice,9
Intelligent Design,9
International Spies,4
Internet Dating,0
Iraq,7
Irish Setters,3
Iron Chef,9
Island Retreat,7
Jail,7
James Woods,2
Jane Fonda,2
Janet Jackson,2
Jennifer Anistor,2
Jet Lag,6
John Doe,2
Jahn Malkovich,2
Jugglers,4
Julia Child,2
Justin Timberlake,2
Karaoke,0
Kentucky,7
Kevin Bacon,2
Kevin Costner,2
Knights In Shining Armor,4
Krispy Kreme,1
Labor Pains,6
Lap dogs,3
Larry King,2
Lavender,1
Law School,0
Leaky Faucets,6
Learning Latin,9
Lemmings,3
Lethal Weapons,8
Lettuce,1
Liberals,4
Librarians,4
Lima Beans,1
Limosines,1
Live Bait,3
Long Division,9
Losing Your Luggage,9
Lowriders,5
Lumberjack,4
Luncheon Meat,1
M. C. Escher,2
Magicians,4
Magnetic Fields,8
Malcolm X,2
Mammoth Cave,7
Married Men,4
Mayonnaise,1
Medicinal Plants,6
Meteorologists,4
Miami Beach,7
Michael Moore,2
Mimes,4
Mint Jelly,1
Mistletoe,9
Model Prisoner,9
Mona Lisa,9
Mondays,0
Monopoly,9
Morgan Freeman,2
Mother's Day,0
Mu Shu Pork,1
Mushrooms,1
My Blue Jeans,8
My Car,8
My Dad's Car,8
My Inheritance,9
My Obituary,9
My Sweetheart,9
Nachos,1
Napoleon Dynamite,9
National Debt,9
Nebraska,7
Nelson Mandela,2
New Year's Resolution,6
New York Times,9
Nicole Kidman,2
Norway Spruce,7
Notre Dame Football,5
Nurses,4
Oklahoma City Bombing,9
Oktoberfest,0
Optic Nerves,6
Orlando,7
Owen Wilson,2
Owning Land,7
Pamela Anderson,2
Paper Shredders,8
Parachutes,8
Paradise,7
Paranoid,6
Paris Hilton,2
Park Rangers,4
Patriot Act,9
Penthouse Apartment,7
Phantom Limb,9
Pie Charts,8
Ping-Pong,5
Pneumonia,6
Pockets,8
Political Debates,9
Pomegranates,1
Ponchos,8
Poverty,9
Prescription Drugs,6
Prickly Pears,1
Primrose Path,9
Private Schools,0
Puerto Rico,7
Puppet Shows,9
Pussy Willows,3
